Reach,DateTime,elev,width,D50,yield
deposit_upstream,6/2/2021 0:00,1746.1880565081083,1.3858275995274303,44.38508811308684,126.41019946460825
deposit_upstream,6/2/2021 1:00,1746.1885481952775,1.3858296208385699,44.39537731597585,122.03203135228802
deposit_upstream,6/2/2021 2:00,1746.1875766200644,1.3858313702352028,44.39293544301345,116.67948216594438
deposit_upstream,6/2/2021 3:00,1746.1871061116167,1.3858332668244724,44.40296812204215,115.03137236795514
deposit_upstream,6/2/2021 4:00,1746.1866883178475,1.3858344680312615,44.41274131929646,106.09805797561856
deposit_upstream,6/2/2021 5:00,1746.1871036533469,1.385836167615166,44.42211276993594,107.64468332162626
deposit_upstream,6/2/2021 6:00,1746.1882072078588,1.397214080683391,44.28638710604181,110.11527784179955
deposit_upstream,6/2/2021 7:00,1746.1878440943108,1.3972143595457331,44.29764644547556,91.33523237855132
deposit_upstream,6/2/2021 8:00,1746.1873569797617,1.3972157052053615,44.30783996910249,100.87431564604131
deposit_upstream,6/2/2021 9:00,1746.1870289078795,1.3972159250619758,44.31828271836141,83.45810205498967
deposit_upstream,6/2/2021 10:00,1746.1872302952547,1.3972162455984585,44.32769137877873,74.85452417896904
deposit_upstream,6/2/2021 11:00,1746.1865977947289,1.3972168042625261,44.32939583302461,76.48328257456569
deposit_upstream,6/2/2021 12:00,1746.186797418052,1.3972175869440275,44.338262279395074,82.83843160945676
deposit_upstream,6/2/2021 13:00,1746.186087446469,1.3972184150943074,44.33930039280833,86.31560482582672
deposit_upstream,6/2/2021 14:00,1746.185714827037,1.3972190864080027,44.34857358986572,84.30632283073072
deposit_upstream,6/2/2021 15:00,1746.1859759986457,1.3972199337485154,44.35758538683431,87.16836732834012
deposit_upstream,6/2/2021 16:00,1746.1852769922023,1.3972205873240706,44.35783074001036,84.12988887097936
deposit_upstream,6/2/2021 17:00,1746.1855951914445,1.3972223413869047,44.36671646072222,102.53397999325155
deposit_upstream,6/2/2021 18:00,1746.184712478153,1.3972241547722661,44.36563895238534,110.05477954159558
