Reach,DateTime,elev,width,D50,yield
upstream,6/16/2021 5:00,1747.5202873885426,0.0,63.46521208323534,4.008669884218087
upstream,6/16/2021 6:00,1747.5202875189284,0.0,63.465192145671644,4.072222645463459
upstream,6/16/2021 7:00,1747.5202876405629,0.0,63.46517249543957,3.566500718128622
upstream,6/16/2021 8:00,1747.5202877620043,0.0,63.46515342920528,3.454235585017416
upstream,6/16/2021 9:00,1747.520287874942,0.0,63.46513473906544,3.0742208060810197
upstream,6/16/2021 10:00,1747.520287976474,0.0,63.465116769566315,2.4777152732736356
upstream,6/16/2021 11:00,1747.5202880875647,0.0,63.46509990833574,2.5657346228676157
upstream,6/16/2021 12:00,1747.5202881856078,0.0,63.46508299628531,2.3259910912711965
upstream,6/16/2021 13:00,1747.5202882715844,0.0,63.46506699165351,2.0008695483160692
upstream,6/16/2021 14:00,1747.5202883567945,0.0,63.46505232978377,1.8458470472568684
upstream,6/16/2021 15:00,1747.5202884439284,0.0,63.46503840610722,1.8254114929248082
upstream,6/16/2021 16:00,1747.5202885269102,0.0,63.465024718116176,1.7472797113989242
upstream,6/16/2021 17:00,1747.5202886274676,0.0,63.46501145945106,2.0524846925999443
upstream,6/16/2021 18:00,1747.520288715122,0.0,63.46499712733163,1.9790161732813716
upstream,6/16/2021 19:00,1747.5202888122083,0.0,63.46498320895692,2.1540221610922416
upstream,6/16/2021 20:00,1747.5202889201882,0.0,63.46496882127187,2.6619802793539913
upstream,6/16/2021 21:00,1747.5202890277862,0.0,63.46495349119292,3.1632164527002122
upstream,6/16/2021 22:00,1747.5202891340978,0.0,63.46493783384872,3.5754615624861246
upstream,6/16/2021 23:00,1747.5202892367636,0.0,63.46492219317544,3.619492696698746
upstream,6/17/2021 0:00,1747.5202893393255,0.0,63.464906778609816,4.169741439276715
upstream,6/17/2021 1:00,1747.5202894356219,0.0,63.46489173327491,4.835887910585908
upstream,6/17/2021 2:00,1747.5202895252737,0.0,63.46487757801203,5.388972778877274
upstream,6/17/2021 3:00,1747.5202896256699,0.0,63.464864528352635,4.756797490090496
upstream,6/17/2021 4:00,1747.520289713556,0.0,63.46485067830162,5.2810157624927285
upstream,6/17/2021 5:00,1747.5202898080706,0.0,63.46483787354396,4.9752545341351455
upstream,6/17/2021 6:00,1747.5202899024298,0.0,63.464824755111685,4.698241843006507
upstream,6/17/2021 7:00,1747.5202899984474,0.0,63.464811431152846,4.120231999275372
upstream,6/17/2021 8:00,1747.5202900918107,0.0,63.464797655628374,3.6783179529288343
upstream,6/17/2021 9:00,1747.5202901794296,0.0,63.46478380335645,2.937970113816471
upstream,6/17/2021 10:00,1747.520290265725,0.0,63.46477014808677,2.6295119823249573
upstream,6/17/2021 11:00,1747.5202903526629,0.0,63.46475674019962,2.7625384610529737
upstream,6/17/2021 12:00,1747.5202904355042,0.0,63.46474351645041,2.4320798214052717
