Reach,DateTime,elev,width,D50,slope,yield
deposit_upstream,2020-04-12 23:30:00,1581.221983072183,1.0000002512797908,31.50701669377852,0.043464838146625225,22.07359986735366
deposit_upstream,2020-04-13 00:00:00,1581.221997568035,1.000000251251589,31.508920725858793,0.043464680656825294,9.731875461938603
deposit_upstream,2020-04-13 00:30:00,1581.2219733671636,1.0000002512510469,31.509851769432334,0.04346476905318786,7.044512824251376
deposit_upstream,2020-04-13 01:00:00,1581.2219753148033,1.0000002512506492,31.510543854231273,0.0434648808625509,3.3469288483328183
deposit_upstream,2020-04-13 01:30:00,1581.2219567397597,1.0000002512506858,31.51088505881289,0.04346498846651357,3.3455995554160767
deposit_upstream,2020-04-13 02:00:00,1581.2219607221841,1.0000002512506527,31.511226172297825,0.043465096059438026,1.3142998424266727
deposit_upstream,2020-04-13 02:30:00,1581.2219598611503,1.0000002512506514,31.511363138715836,0.04346516889443877,0.7346606367379532
deposit_upstream,2020-04-13 03:00:00,1581.2219622771333,1.0000002512506512,31.51144022544648,0.04346522263132778,0.14984225575786456
deposit_upstream,2020-04-13 03:30:00,1581.2219625753771,1.0000002512506512,31.511456065832036,0.04346524403708404,0.04807308301918675
deposit_upstream,2020-04-13 04:00:00,1581.2219623083718,1.0000002512506512,31.51146115379471,0.04346525411505735,0.04807247818437127
deposit_upstream,2020-04-13 04:30:00,1581.2219624474853,1.0000002512506512,31.511466241704095,0.04346526419260499,0.011513153878497226
deposit_upstream,2020-04-13 05:00:00,1581.2219619774244,1.0000002512506512,31.51146746024045,0.04346526743584459,0.04807173430899856
deposit_upstream,2020-04-13 05:30:00,1581.221958215322,1.0000002512506512,31.511472548084395,0.043465277512826445,0.36270226471537054
deposit_upstream,2020-04-13 06:00:00,1581.2219562010848,1.0000002512506512,31.51151078372034,0.04346531378527299,0.3626738217378719
deposit_upstream,2020-04-13 06:30:00,1581.2219565513517,1.0000002512506512,31.511549016959496,0.04346535005278605,0.14980571957472893
deposit_upstream,2020-04-13 07:00:00,1581.2219533550797,1.0000002512506512,31.511564854198237,0.04346537144786897,0.3626329409417603
deposit_upstream,2020-04-13 07:30:00,1581.2219513412272,1.0000002512506512,31.511603083976823,0.04346540770732613,0.36260450305563185
deposit_upstream,2020-04-13 08:00:00,1581.2219451984624,1.0000002512506516,31.511641311358822,0.043465443961849815,0.7342771616552621
deposit_upstream,2020-04-13 08:30:00,1581.2219411211936,1.0000002512506518,31.511718366512557,0.043465497641345475,0.7341764363003974
deposit_upstream,2020-04-13 09:00:00,1581.221937044484,1.000000251250652,31.511795413511596,0.04346555131089486,0.7340757287874904
deposit_upstream,2020-04-13 09:30:00,1581.2219265374074,1.0000002512506554,31.51187245235683,0.043465604970497965,1.3128904096001501
deposit_upstream,2020-04-13 10:00:00,1581.2219192483306,1.0000002512506572,31.512009306902552,0.043465677671025695,1.3126117219166598
deposit_upstream,2020-04-13 10:30:00,1581.2219025647523,1.0000002512506727,31.512146139883992,0.043465750356105226,2.1581703060807538
deposit_upstream,2020-04-13 11:00:00,1581.2218774586518,1.0000002512507373,31.51236903526853,0.04346584188415945,3.339149447876018
deposit_upstream,2020-04-13 11:30:00,1581.221817973862,1.000000251251643,31.51270967939475,0.04346594919850357,7.0244265744715735
deposit_upstream,2020-04-13 12:00:00,1581.2216127378517,1.0000002513135606,31.513400467866223,0.043466060747542265,21.987666821397188
deposit_upstream,2020-04-13 12:30:00,1581.2211742556142,1.0000002530809857,31.5153004429976,0.04346590474707957,50.4662552273358
deposit_upstream,2020-04-13 13:00:00,1581.2204028678366,1.0000002816971496,31.51899033204327,0.04346482578312081,94.67427388466717
deposit_upstream,2020-04-13 13:30:00,1581.2198788241171,1.000000296455661,31.524895709136942,0.04346195088104714,94.51204105086904
deposit_upstream,2020-04-13 14:00:00,1581.21920434583,1.0000003371872523,31.530800080508737,0.043459085727762574,107.97353046648811
deposit_upstream,2020-04-13 14:30:00,1581.218606793204,1.0000003649308329,31.537309422745462,0.04345563136504034,107.7791858746372
deposit_upstream,2020-04-13 15:00:00,1581.2180103110165,1.0000003926738832,31.543817905474697,0.043452188884321744,107.5856535712054
deposit_upstream,2020-04-13 15:30:00,1581.2174148947972,1.000000420416456,31.550325499284384,0.043448758206901125,107.39292989906787
deposit_upstream,2020-04-13 16:00:00,1581.2171101984538,1.0000004079829912,31.5568321749557,0.0434453392545831,81.1251905974631
deposit_upstream,2020-04-13 16:30:00,1581.2169045901114,1.0000004041170276,31.56214369799462,0.04344305937932637,59.07151090214459
deposit_upstream,2020-04-13 17:00:00,1581.2167760296543,1.0000004030477094,31.566342479483733,0.04344167168953792,41.108822214197225
deposit_upstream,2020-04-13 17:30:00,1581.2166312534723,1.0000004029995426,31.569527020472158,0.043440944112053646,33.5872398833573
deposit_upstream,2020-04-13 18:00:00,1581.2165176547144,1.0000004029717033,31.572246180037283,0.04344046639605389,27.019840654632997
deposit_upstream,2020-04-13 18:30:00,1581.2164303639843,1.0000004029569747,31.574531271499485,0.04344018807315944,21.367878487020388
deposit_upstream,2020-04-13 19:00:00,1581.21636493937,1.0000004029497622,31.57641584659148,0.04344006234044511,16.573498017385216
deposit_upstream,2020-04-13 19:30:00,1581.2162730463294,1.0000004029617713,31.57793701190592,0.04344004773929555,16.559009889960887
deposit_upstream,2020-04-13 20:00:00,1581.2162253805825,1.000000402958488,31.579457557912498,0.04344003362845617,12.570401006513963
deposit_upstream,2020-04-13 20:30:00,1581.2161556699975,1.0000004029628513,31.580653377981264,0.0434400937531019,12.560584775924902
deposit_upstream,2020-04-13 21:00:00,1581.2160860137942,1.000000402967215,31.581848717413116,0.043440154153462,12.550781214021331
deposit_upstream,2020-04-13 21:30:00,1581.2160164119027,1.000000402971579,31.58304357623445,0.04344021482864285,12.540990245896456
deposit_upstream,2020-04-13 22:00:00,1581.215946864253,1.000000402975944,31.58423795446601,0.04344027577775875,12.531211888595966
deposit_upstream,2020-04-13 22:30:00,1581.2158773707752,1.0000004029803091,31.585431852133194,0.04344033699991869,12.521446145535585
deposit_upstream,2020-04-13 23:00:00,1581.2158438653778,1.0000004029789207,31.586625269264562,0.043440398494237004,9.276896896019492
deposit_upstream,2020-04-13 23:30:00,1581.215792409327,1.0000004029804093,31.58753832130968,0.043440503086957884,9.27054976131032
deposit_upstream,2020-04-14 00:00:00,1581.2157409884544,1.0000004029818976,31.588451020963962,0.04344060781187541,9.26420942525047
deposit_upstream,2020-04-14 00:30:00,1581.2157182433887,1.0000004029813538,31.58936336828689,0.043440712668566556,6.6796277246477045
deposit_upstream,2020-04-14 01:00:00,1581.215703486804,1.0000004029811578,31.590039588576154,0.043440836000265104,4.668209533728228
deposit_upstream,2020-04-14 01:30:00,1581.215677583581,1.0000004029812959,31.59052257143697,0.04344095972509009,4.665926771708767
deposit_upstream,2020-04-14 02:00:00,1581.2156685714126,1.0000004029812315,31.591005399932946,0.04344108345257482,3.1442436249169745
deposit_upstream,2020-04-14 02:30:00,1581.2156724213307,1.0000004029811982,31.59133636488344,0.04344119537312625,1.225550104698298
deposit_upstream,2020-04-14 03:00:00,1581.2156656171317,1.0000004029812,31.59146837477645,0.043441268697993,1.2252927236919713
deposit_upstream,2020-04-14 03:30:00,1581.215668690608,1.0000004029811982,31.591600363578365,0.043441342006811406,0.3359703477989831
deposit_upstream,2020-04-14 04:00:00,1581.215669018815,1.0000004029811982,31.59163699798515,0.043441377578217324,0.138439803683816
deposit_upstream,2020-04-14 04:30:00,1581.2156692948804,1.0000004029811982,31.591652139073926,0.04344139833698179,0.04436837103317633
deposit_upstream,2020-04-14 05:00:00,1581.2156690484517,1.0000004029811982,31.591656997728894,0.04344140801555473,0.04436781357846033
deposit_upstream,2020-04-14 05:30:00,1581.2156688020264,1.0000004029811982,31.59166185633216,0.04344141769372316,0.044367255896276554
deposit_upstream,2020-04-14 06:00:00,1581.215667510698,1.0000004029811982,31.59166671488369,0.04344142737148971,0.13842969561783522
deposit_upstream,2020-04-14 06:30:00,1581.215664548093,1.0000004029811982,31.591681855044296,0.043441448125918214,0.33591014176061107
deposit_upstream,2020-04-14 07:00:00,1581.215658833768,1.0000004029811986,31.5917184840527,0.04344148368189445,0.6823616597189105
deposit_upstream,2020-04-14 07:30:00,1581.2156490200362,1.000000402981202,31.591792527350318,0.04344153701347665,1.2246182379687427
deposit_upstream,2020-04-14 08:00:00,1581.215633370604,1.000000402981218,31.591924459586995,0.04344161024935306,2.021079365132886
deposit_upstream,2020-04-14 08:30:00,1581.2156221516002,1.0000004029812268,31.592140065073792,0.043441703869409015,2.0204804296922085
deposit_upstream,2020-04-14 09:00:00,1581.2155985067402,1.0000004029812917,31.59235562392955,0.04344179746943493,3.1387631798491613
deposit_upstream,2020-04-14 09:30:00,1581.2155642343935,1.000000402981531,31.59268616994544,0.04344190917084043,4.654596645840311
deposit_upstream,2020-04-14 10:00:00,1581.2155161587543,1.000000402982338,31.593168180876972,0.04344203264715657,6.6550931357166085
deposit_upstream,2020-04-14 10:30:00,1581.2154148826642,1.0000004029906042,31.593842755098514,0.04344215581189146,12.444474602435193
deposit_upstream,2020-04-14 11:00:00,1581.2152493826304,1.000000403048822,31.595031790701686,0.04344221826276817,21.120639687652655
deposit_upstream,2020-04-14 11:30:00,1581.2150703108105,1.0000004031722736,31.59690494136321,0.04344209908704533,26.680462433532362
deposit_upstream,2020-04-14 12:00:00,1581.2147681985446,1.0000004039225003,31.599175678701506,0.043441831001793385,40.53654822688722
deposit_upstream,2020-04-14 12:30:00,1581.214543593669,1.000000404336435,31.602340059130942,0.043441124086667136,40.487330286451616
deposit_upstream,2020-04-14 13:00:00,1581.2140075373127,1.0000004116785912,31.605503257334938,0.043440419538849834,68.49984437327387
deposit_upstream,2020-04-14 13:30:00,1581.213628190246,1.0000004155575093,31.61021887416142,0.04343866191169222,68.39900053835862
deposit_upstream,2020-04-14 14:00:00,1581.2133641688415,1.0000004154819597,31.614933098118982,0.04343690980524412,57.96684588894325
deposit_upstream,2020-04-14 14:30:00,1581.2131466129183,1.000000415386422,31.619102534827555,0.043435569848497835,48.567921872884305
deposit_upstream,2020-04-14 15:00:00,1581.2129700560595,1.000000415311774,31.622751965573272,0.0434345834141902,40.177702882693495
deposit_upstream,2020-04-14 15:30:00,1581.212900556459,1.000000415052546,31.62590857986982,0.04343389442749148,26.345239624794257
deposit_upstream,2020-04-14 16:00:00,1581.2127545290236,1.0000004151300355,31.628170149806873,0.04343364189277995,26.318088844300974
deposit_upstream,2020-04-14 16:30:00,1581.212722007551,1.00000041507666,31.6304307950624,0.04343339046438148,16.086644267550184
deposit_upstream,2020-04-14 17:00:00,1581.212676039821,1.000000415073365,31.63193225724223,0.043433392562932105,12.181361880516887
deposit_upstream,2020-04-14 17:30:00,1581.2126084845995,1.0000004150777437,31.633111086573727,0.04343346502651795,12.17203829831256
deposit_upstream,2020-04-14 18:00:00,1581.2125761618345,1.000000415076351,31.634289435548546,0.043433537730366394,8.995731827734604
deposit_upstream,2020-04-14 18:30:00,1581.2125542580723,1.0000004150758055,31.63518937267678,0.04343365047653278,6.469654363832313
deposit_upstream,2020-04-14 19:00:00,1581.212490382461,1.000000415078318,31.635855156195866,0.04343377918720244,8.984944028835159
deposit_upstream,2020-04-14 19:30:00,1581.2124405446236,1.0000004150798114,31.636754452329303,0.04343389210932432,8.978900944348796
deposit_upstream,2020-04-14 20:00:00,1581.2124186948606,1.0000004150792658,31.63765339756202,0.04343400514332728,6.456377888854689
deposit_upstream,2020-04-14 20:30:00,1581.212382875744,1.0000004150797397,31.638318358359665,0.043434134032300196,6.452645056431883
deposit_upstream,2020-04-14 21:00:00,1581.212347077325,1.0000004150802135,31.63898307916324,0.043434262957105625,6.44891547296557
deposit_upstream,2020-04-14 21:30:00,1581.2123112995848,1.0000004150806874,31.63964756003529,0.04343439191759021,6.445189132192619
deposit_upstream,2020-04-14 22:00:00,1581.212275542506,1.0000004150811612,31.640311801037964,0.04343452091358739,6.441466033340011
deposit_upstream,2020-04-14 22:30:00,1581.212239805752,1.0000004150816355,31.640975802233797,0.04343464994494118,6.437774820820046
deposit_upstream,2020-04-14 23:00:00,1581.2122040898003,1.0000004150821096,31.641639566930383,0.04343477900852122,6.434056572348422
deposit_upstream,2020-04-14 23:30:00,1581.2121405166363,1.0000004150846238,31.642303091763363,0.04343490810730452,8.939918712624957
deposit_upstream,2020-04-15 00:00:00,1581.2120909283406,1.0000004150861184,31.643199659505747,0.04343502168675048,8.933924370713578
deposit_upstream,2020-04-15 00:30:00,1581.2120692230626,1.0000004150855721,31.644095877024345,0.04343513537535167,6.420882978768392
deposit_upstream,2020-04-15 01:00:00,1581.212033600771,1.0000004150860466,31.64475858034406,0.043435264640585725,6.417179328199661
deposit_upstream,2020-04-15 01:30:00,1581.2119701709048,1.000000415088562,31.64542104406652,0.04343539394026953,8.918580320756078
deposit_upstream,2020-04-15 02:00:00,1581.2119207008734,1.0000004150900572,31.64631633331822,0.04343550785859745,8.912608999239978
deposit_upstream,2020-04-15 02:30:00,1581.2118990641166,1.0000004150895108,31.64721127265955,0.0434356218847613,6.404056983561487
deposit_upstream,2020-04-15 03:00:00,1581.211835745746,1.000000415092027,31.6478729157253,0.043435751354816726,8.901982241313624
deposit_upstream,2020-04-15 03:30:00,1581.2117863677063,1.0000004150935222,31.648767216435274,0.04343586554802885,8.896028793841824
deposit_upstream,2020-04-15 04:00:00,1581.2117647841865,1.000000415092976,31.649661167475877,0.04343597984803785,6.390974428569258
deposit_upstream,2020-04-15 04:30:00,1581.2117293277286,1.0000004150934505,31.65032199054533,0.04343610948627577,6.387296612529152
deposit_upstream,2020-04-15 05:00:00,1581.211693891663,1.000000415093925,31.65098257449451,0.043436239157623,6.383621995678935
deposit_upstream,2020-04-15 05:30:00,1581.2116584759713,1.0000004150943995,31.65164291938801,0.04343636886192619,6.379950576583763
deposit_upstream,2020-04-15 06:00:00,1581.2116230806366,1.000000415094874,31.652303025290408,0.04343649859902672,6.376282353791069
deposit_upstream,2020-04-15 06:30:00,1581.2115877056406,1.000000415095349,31.652962892266586,0.04343662836877388,6.372617320784331
deposit_upstream,2020-04-15 07:00:00,1581.2115246539497,1.000000415097867,31.653622520381404,0.04343675817100638,8.862255764308127
deposit_upstream,2020-04-15 07:30:00,1581.2115031792655,1.00000041509732,31.654514391446288,0.043436872927325273,6.364290486596789
deposit_upstream,2020-04-15 08:00:00,1581.2114678707605,1.0000004150977948,31.65517349098182,0.043437002827442145,6.360635841839194
deposit_upstream,2020-04-15 08:30:00,1581.2114325825191,1.0000004150982695,31.655832351859225,0.043437132759526174,6.356984381311947
deposit_upstream,2020-04-15 09:00:00,1581.2113973145235,1.0000004150987447,31.656490974144287,0.043437262723424006,6.353336098517427
deposit_upstream,2020-04-15 09:30:00,1581.211383496739,1.0000004150985473,31.657149357902703,0.04343739271897966,4.420552424139038
deposit_upstream,2020-04-15 10:00:00,1581.2113589672526,1.000000415098686,31.657617959416225,0.04343752037450591,4.418433767702409
deposit_upstream,2020-04-15 10:30:00,1581.2112854094232,1.0000004151015414,31.658086409448547,0.04343764802425,8.830932253105253
deposit_upstream,2020-04-15 11:00:00,1581.211285439265,1.000000415100322,31.658976321399503,0.04343776315310479,4.412779706611072
deposit_upstream,2020-04-15 11:30:00,1581.2112770670703,1.0000004151002568,31.659444388264166,0.043437890829951295,2.960059340978984
deposit_upstream,2020-04-15 12:00:00,1581.2112724483827,1.0000004151002377,31.659764032337495,0.043438004558683935,1.8958063930422793
deposit_upstream,2020-04-15 12:30:00,1581.2112126233428,1.0000004151011792,31.65997161070963,0.043438098613531234,6.333385442887919
deposit_upstream,2020-04-15 13:00:00,1581.2111774861928,1.0000004151016544,31.660628651715427,0.043438228683493604,6.329757851804509
deposit_upstream,2020-04-15 13:30:00,1581.2111423691565,1.0000004151021296,31.661285454653278,0.04343835878420694,6.326133417333579
deposit_upstream,2020-04-15 14:00:00,1581.2111072722164,1.0000004151026047,31.661942019589823,0.043438488915517895,6.3225121364704355
deposit_upstream,2020-04-15 14:30:00,1581.2110721953545,1.00000041510308,31.662598346591423,0.043438619077275774,6.318894011136865
deposit_upstream,2020-04-15 15:00:00,1581.2110095985465,1.000000415105601,31.6632544357253,0.04343874926932987,8.794445320736964
deposit_upstream,2020-04-15 15:30:00,1581.210988342838,1.0000004151050537,31.664142035595646,0.04343886476696361,6.31067295815211
deposit_upstream,2020-04-15 16:00:00,1581.2109533316204,1.000000415105529,31.664797598262755,0.043438995051741223,6.307065095525226
deposit_upstream,2020-04-15 16:30:00,1581.210918340407,1.0000004151060045,31.665452923272017,0.04343912536630479,6.30346037712138
deposit_upstream,2020-04-15 17:00:00,1581.2108833691807,1.0000004151064799,31.666108010691104,0.0434392557105036,6.299858789522371
deposit_upstream,2020-04-15 17:30:00,1581.2108484179237,1.0000004151069553,31.666762860586715,0.043439386084192254,6.2962603472389995
deposit_upstream,2020-04-15 18:00:00,1581.2108134866185,1.000000415107431,31.66741747302753,0.043439516487217396,6.292665036932958
deposit_upstream,2020-04-15 18:30:00,1581.210778575248,1.0000004151079067,31.66807184808105,0.04343964691942833,6.289072855323384
deposit_upstream,2020-04-15 19:00:00,1581.2107436837946,1.0000004151083823,31.66872598581503,0.04343977738067964,6.285483800726018
deposit_upstream,2020-04-15 19:30:00,1581.2107088122411,1.000000415108858,31.66937988629738,0.04343990787082063,6.281897874848527
deposit_upstream,2020-04-15 20:00:00,1581.2106465291038,1.0000004151113813,31.670033549596557,0.04344003838970588,8.747710482505786
deposit_upstream,2020-04-15 20:30:00,1581.210598006071,1.0000004151128807,31.670918221753496,0.04344015447083071,8.74192470891325
deposit_upstream,2020-04-15 21:00:00,1581.210576919478,1.000000415112333,31.67180254693928,0.04344027064971035,6.269188779401717
deposit_upstream,2020-04-15 21:30:00,1581.2105147443776,1.0000004151148565,31.67245539741725,0.04344040131787699,8.731630365625644
deposit_upstream,2020-04-15 22:00:00,1581.210466310466,1.0000004151163566,31.673339089617905,0.04344051764630771,8.725861931416922
deposit_upstream,2020-04-15 22:30:00,1581.2104452754072,1.0000004151158084,31.674222435117695,0.04344063407151236,6.25651826048468
deposit_upstream,2020-04-15 23:00:00,1581.2103832080206,1.0000004151183328,31.674874473496214,0.04344076488690345,8.71559864497706
deposit_upstream,2020-04-15 23:30:00,1581.2103348629619,1.0000004151198334,31.675757186530902,0.04344088145994858,8.709847495287512
deposit_upstream,2020-04-16 00:00:00,1581.2103138792784,1.0000004151192852,31.67663955313723,0.0434409981287947,6.243886223433085
deposit_upstream,2020-04-16 00:30:00,1581.2102792383703,1.0000004151197612,31.67729078014582,0.04344112908936125,6.240336263680277
deposit_upstream,2020-04-16 01:00:00,1581.2102446171455,1.0000004151202373,31.677941770714895,0.04344126007685571,6.236789396024548
deposit_upstream,2020-04-16 01:30:00,1581.2101827172999,1.0000004151227628,31.67859252491413,0.043441391091135324,8.69065209504085
deposit_upstream,2020-04-16 02:00:00,1581.2101345105018,1.000000415124264,31.679473688600023,0.0434415080069542,8.684927939939316
deposit_upstream,2020-04-16 02:30:00,1581.2100863354287,1.0000004151257655,31.680354506306962,0.04344162501708556,8.679209936599781
deposit_upstream,2020-04-16 03:00:00,1581.2100381920468,1.0000004151272668,31.68123497813078,0.043441742121177775,8.673498078350518
deposit_upstream,2020-04-16 03:30:00,1581.2099900803223,1.0000004151287685,31.682115104167476,0.043441859318876556,8.667792358814904
deposit_upstream,2020-04-16 04:00:00,1581.2099420002205,1.0000004151302704,31.682994884513523,0.04344197660983027,8.662092771533318
deposit_upstream,2020-04-16 04:30:00,1581.209893951708,1.0000004151317725,31.68387431926558,0.04344209399368728,8.656399310338758
deposit_upstream,2020-04-16 05:00:00,1581.2098459347508,1.0000004151332744,31.684753408520763,0.04344221147009595,8.650711969864627
deposit_upstream,2020-04-16 05:30:00,1581.2097979493146,1.0000004151347768,31.68563215237666,0.04344232903870994,8.645030741370487
deposit_upstream,2020-04-16 06:00:00,1581.2097499953659,1.0000004151362794,31.6865105509308,0.04344244669917496,8.639355619005874
deposit_upstream,2020-04-16 06:30:00,1581.2097020728706,1.0000004151377817,31.687388604281214,0.043442564451144666,8.633686598763425
deposit_upstream,2020-04-16 07:00:00,1581.209654181795,1.0000004151392845,31.688266312526505,0.04344268229427006,8.62802367162329
deposit_upstream,2020-04-16 07:30:00,1581.2096063221052,1.0000004151407875,31.689143675765244,0.0434428002282048,8.622366832694247
deposit_upstream,2020-04-16 08:00:00,1581.2095584937676,1.0000004151422903,31.690020694096614,0.043442918252599896,8.616716071334812
deposit_upstream,2020-04-16 08:30:00,1581.2095106967488,1.0000004151437936,31.690897367619556,0.04344303636711164,8.61107139020998
deposit_upstream,2020-04-16 09:00:00,1581.2094629310145,1.000000415145297,31.691773696434325,0.043443154571396324,8.605432776488101
deposit_upstream,2020-04-16 09:30:00,1581.2094151965314,1.0000004151468003,31.692649680640887,0.04344327286510761,8.59980022351656
deposit_upstream,2020-04-16 10:00:00,1581.2093674932657,1.000000415148304,31.69352532033938,0.04344339124789914,8.594173728101508
deposit_upstream,2020-04-16 10:30:00,1581.209319821184,1.0000004151498079,31.694400615630677,0.04344350971942985,8.58855328087667
deposit_upstream,2020-04-16 11:00:00,1581.2092721802528,1.0000004151513116,31.69527556661566,0.0434436282793534,8.582938877178282
deposit_upstream,2020-04-16 11:30:00,1581.2092245704384,1.0000004151528157,31.696150173395583,0.04344374692733402,8.57733051095513
deposit_upstream,2020-04-16 12:00:00,1581.2091769917076,1.00000041515432,31.697024436072258,0.043443865663025355,8.571728175158409
deposit_upstream,2020-04-16 12:30:00,1581.209129444027,1.0000004151558246,31.697898354747608,0.04344398448603876,8.566131862764163
deposit_upstream,2020-04-16 13:00:00,1581.209081927363,1.000000415157329,31.698771929523765,0.043444103396168006,8.560541567507137
deposit_upstream,2020-04-16 13:30:00,1581.2090344416824,1.0000004151588338,31.699645160503263,0.04344422239295835,8.554957287286731
deposit_upstream,2020-04-16 14:00:00,1581.2089869869517,1.0000004151603388,31.700518047789366,0.0434443414761031,8.549379007977576
deposit_upstream,2020-04-16 14:30:00,1581.2089395631378,1.0000004151618436,31.70139059148485,0.043444460645261196,8.543806731061819
deposit_upstream,2020-04-16 15:00:00,1581.2088921702073,1.0000004151633488,31.702262791693595,0.04344457990009951,8.538240442122719
deposit_upstream,2020-04-16 15:30:00,1581.208844808127,1.0000004151648543,31.703134648518912,0.043444699240279626,8.532680145906262
deposit_upstream,2020-04-16 16:00:00,1581.2087974768638,1.0000004151663595,31.70400616206569,0.04344481866546577,8.527125826216157
deposit_upstream,2020-04-16 16:30:00,1581.2087501763845,1.0000004151678652,31.704877332438,0.04344493817532481,8.52157748000218
deposit_upstream,2020-04-16 17:00:00,1581.2087029066563,1.000000415169371,31.705748159740573,0.043445057769520984,8.51603510397941
deposit_upstream,2020-04-16 17:30:00,1581.2086556676454,1.0000004151708768,31.706618644078823,0.043445177447721146,8.510498684897026
deposit_upstream,2020-04-16 18:00:00,1581.2086084593197,1.000000415172383,31.707488785557604,0.04344529720958954,8.504968222791952
deposit_upstream,2020-04-16 18:30:00,1581.2085612816456,1.0000004151738893,31.70835858428287,0.043445417054795675,8.49944371057521
deposit_upstream,2020-04-16 19:00:00,1581.20851413459,1.0000004151753954,31.709228040360784,0.043445536983009056,8.493925141118613
deposit_upstream,2020-04-16 19:30:00,1581.2084670181202,1.000000415176902,31.710097153897657,0.043445656993893925,8.488412506219206
deposit_upstream,2020-04-16 20:00:00,1581.2084199322035,1.0000004151784088,31.710965924999947,0.04344577708712243,8.482905800182483
deposit_upstream,2020-04-16 20:30:00,1581.2083728768066,1.0000004151799153,31.711834353774414,0.0434458972623641,8.477405019305628
deposit_upstream,2020-04-16 21:00:00,1581.2083258518971,1.0000004151814224,31.712702440328485,0.04344601751929108,8.471910159598941
deposit_upstream,2020-04-16 21:30:00,1581.2082788574419,1.0000004151829296,31.71357018477014,0.04344613785757289,8.466421207577177
deposit_upstream,2020-04-16 22:00:00,1581.2082318934083,1.000000415184437,31.714437587206707,0.043446258276881686,8.460938161978202
deposit_upstream,2020-04-16 22:30:00,1581.2081849597637,1.0000004151859443,31.715304647746557,0.04344637877688964,8.455461012693062
deposit_upstream,2020-04-16 23:00:00,1581.2081380564753,1.000000415187452,31.716171366497772,0.04344649935727153,8.449989757776265
deposit_upstream,2020-04-16 23:30:00,1581.2080911835103,1.0000004151889599,31.717037743569364,0.04344662001770218,8.444524386084769
deposit_upstream,2020-04-17 00:00:00,1581.208044340836,1.0000004151904676,31.717903779069903,0.04344674075785374,8.439064898219275
deposit_upstream,2020-04-17 00:30:00,1581.2079975284203,1.0000004151919757,31.718769473109184,0.04344686157740366,8.433611285039223
deposit_upstream,2020-04-17 01:00:00,1581.2079507462304,1.000000415193484,31.71963482579692,0.04344698247602674,8.428163535391565
deposit_upstream,2020-04-17 01:30:00,1581.2079039942334,1.0000004151949922,31.72049983724245,0.043447103453400436,8.422721650731997
deposit_upstream,2020-04-17 02:00:00,1581.2078572723976,1.0000004151965007,31.72136450755645,0.043447224509199536,8.41728562032932
deposit_upstream,2020-04-17 02:30:00,1581.2078105806897,1.0000004151980095,31.722228836849254,0.04344734564310678,8.411855439201123
deposit_upstream,2020-04-17 03:00:00,1581.207763919078,1.000000415199518,31.72309282523171,0.04344746685479433,8.406431100189858
deposit_upstream,2020-04-17 03:30:00,1581.2077172875295,1.0000004152010271,31.723956472814724,0.04344758814394492,8.401012600731057
deposit_upstream,2020-04-17 04:00:00,1581.2076706860123,1.0000004152025364,31.724819779710014,0.04344770951023864,8.395599929741657
deposit_upstream,2020-04-17 04:30:00,1581.2076241144941,1.0000004152040454,31.725682746029,0.043447830953355575,8.390193084152047
deposit_upstream,2020-04-17 05:00:00,1581.2075775729422,1.0000004152055548,31.726545371883713,0.04344795247297847,8.384792055807655
deposit_upstream,2020-04-17 05:30:00,1581.207531061325,1.0000004152070645,31.727407657386227,0.0434480740687874,8.37939684055318
deposit_upstream,2020-04-17 06:00:00,1581.2074845796094,1.000000415208574,31.728269602649206,0.043448195740465115,8.37400743222762
deposit_upstream,2020-04-17 06:30:00,1581.207438127764,1.0000004152100839,31.72913120778559,0.04344831748769434,8.36862382390628
deposit_upstream,2020-04-17 07:00:00,1581.207391705756,1.000000415211594,31.729992472908414,0.04344843931015782,8.363246007938805
deposit_upstream,2020-04-17 07:30:00,1581.2073453135538,1.0000004152131043,31.730853398130893,0.043448561207540926,8.357873980761203
deposit_upstream,2020-04-17 08:00:00,1581.2072989511253,1.0000004152146145,31.731713983566877,0.04344868317952903,8.352507733109963
deposit_upstream,2020-04-17 08:30:00,1581.2072526184384,1.000000415216125,31.732574229330012,0.04344880522580752,8.347147264992953
deposit_upstream,2020-04-17 09:00:00,1581.207206315461,1.0000004152176358,31.73343413553508,0.04344892734606441,8.341792561473023
deposit_upstream,2020-04-17 09:30:00,1581.2071600421611,1.0000004152191464,31.73429370229599,0.04344904953998509,8.336443622894087
deposit_upstream,2020-04-17 10:00:00,1581.2071137985067,1.0000004152206574,31.735152929727708,0.04344917180725493,8.331100443170396
deposit_upstream,2020-04-17 10:30:00,1581.2070675844661,1.0000004152221686,31.736011817945553,0.04344929414756459,8.325763013782458
deposit_upstream,2020-04-17 11:00:00,1581.207021400007,1.0000004152236797,31.736870367064775,0.04344941656060211,8.320431328469681
deposit_upstream,2020-04-17 11:30:00,1581.206975245098,1.0000004152251911,31.737728577200883,0.043449539046055495,8.315105382330623
deposit_upstream,2020-04-17 12:00:00,1581.2069291197074,1.0000004152267028,31.73858644846983,0.04344966160361542,8.309785168953088
deposit_upstream,2020-04-17 12:30:00,1581.206883023803,1.0000004152282143,31.73944398098782,0.0434497842329514,8.304470681852912
